Featurecla.C.11,Name.C.128,Code.C.4,StartDate.d.1,Latitude.d.1,Longitude.d.1
Airfield,Stowe Maries (A),X9ST,1916,51.6711111111111,0.632222222222222
Airfield,Stracathro (A),X6SC,1941,56.7638888888889,-2.58305555555556
Airfield,Stradishall (A),X3ST,1938,52.1319444444444,0.515277777777778
Airfield,Stranraer (A),X0PC,0,54.9044444444444,-5.00388888888889
Airfield,Stranraer (B),X6SR,0,54.9166666666667,-5.02722222222222
Airfield,Stratford (A),X3SD,1941,52.1613888888889,-1.6875
Airfield,Stratford on Avon (A),X0PH,0,52.1688888888889,-1.73555555555556
Airfield,Strathallan (A),X6SH,0,56.3247222222222,-3.74611111111111
Airfield,Strathaven (A),X6ST,0,55.68,-4.11277777777778
Airfield,Strathbeg (C),X0SB,0,57.6166666666667,-1.86666666666667
Airfield,Stravithie (C),X6SE,1941,56.3,-2.75
Airfield,Stretton (A),X4SR,1942,53.345,-2.5225
Airfield,Stromness (C),X0BD,0,58.9833333333333,-3.25
Airfield,Stronsay (A),EGER,0,59.155,-2.64166666666667
Airfield,Stronsay (C),X0PJ,0,59.15,-2.58333333333333
Airfield,Strubby (A),X4SB,1944,53.3069444444444,0.175277777777778
Airfield,Strubby Heliport (A),EGCG,0,53.3125,0.176111111111111
Airfield,Stubton Park (A),X4SN,0,53.0363888888889,-0.687777777777778
Airfield,Sturgate (A),EGCS,1944,53.3786111111111,-0.680555555555556
Airfield,Sudbury (A),X3SU,1944,52.0588888888889,0.761944444444444
Airfield,Sullom Voe (B),X6SV,1939,60.4558333333333,-1.28166666666667
Airfield,Sumburgh (A),EGPB,1936,59.8788888888889,-1.29555555555556
Airfield,Sutton Bridge (A),X3SB,1926,52.7577777777778,0.197777777777778
Airfield,Sutton Meadows (A),X3SZ,0,52.3855555555556,0.0625
Airfield,Swalecliffe (C),X1SC,0,51.3666666666667,1.08333333333333
Airfield,Swanborough Farm (A),X1SF,0,50.8536111111111,-0.00222222222222222
Airfield,Swannington (A),X3SW,1944,52.7419444444444,1.17055555555556
Airfield,Swansea (A),EGFH,1941,51.605,-4.06805555555556
Airfield,Swansea (B),X0YM,1920,51.6102777777778,-3.96861111111111
Airfield,Swansea (C),X0JM,0,51.6166666666667,-3.85
Airfield,Swanton Morley (A),X3SR,1940,52.7291666666667,0.9625
Airfield,Swinderby (A),X4SD,1940,53.1458333333333,-0.680833333333333
Airfield,Swindon (A),X2SW,0,51.4922222222222,-1.74361111111111
Airfield,Swindon (A),X2SN,0,51.5613888888889,-1.70333333333333
Airfield,Swinford (A),X3WS,0,52.4275,-1.1625
Airfield,Swingfield (A),X1SD,1916,51.1613888888889,1.20194444444444
Airfield,Swynnerton Camp (C),X3WQ,0,52.9,-2.21666666666667
Airfield,Syerston (A),X4SY,1940,53.0227777777778,-0.913055555555556
Airfield,Tain (A),X6TA,1941,57.8116666666667,-3.97361111111111
Airfield,Talbenny (A),X7TA,1942,51.7575,-5.14138888888889
Airfield,Talgarth (A),X7TG,0,51.9805555555556,-3.20583333333333
Airfield,Talybont (A),X7TB,0,52.6122222222222,-4.075
Airfield,Tangmere (A),X2TG,1918,50.8472222222222,-0.703055555555556
Airfield,Tarn Farm (A),X4TF,0,53.9341666666667,-2.84333333333333
Airfield,Tarrant Rushton (A),X2TA,1943,50.8505555555556,-2.07638888888889
Airfield,Tatenhill (A),EGBM,1941,52.8147222222222,-1.76111111111111
Airfield,Tatton Park (A),X4TP,1940,53.3297222222222,-2.37555555555556
Airfield,Taunton (A),X0TT,1932,51.0116666666667,-3.0625
Airfield,Taunton (B),X0TJ,0,51.0166666666667,-3.11666666666667
Airfield,Tayport (C),X0ZK,0,56.4333333333333,-2.86666666666667
Airfield,Tealing (A),X6TE,1942,56.5227777777778,-2.97
Airfield,Teddesley Park (A),X2TP,1941,52.7386111111111,-2.08111111111111
Airfield,Telscombe Cliffs (C),X0TC,1916,50.8,0
Airfield,Temple Bruer (A),X4TB,0,53.0772222222222,-0.512222222222222
Airfield,Temple Guiting (C),X1TG,0,51.95,-1.8
Airfield,Templeton (A),X7TP,1943,51.7658333333333,-4.75583333333333
Airfield,Tempsford (A),X3TP,1941,52.1597222222222,-0.268611111111111
Airfield,Tenby (C),X1TY,0,51.6666666666667,-4.7
Airfield,Tenterden (C),X0TE,0,51.0666666666667,0.683333333333333
Airfield,Ternhill (A),EGOE,1916,52.8733333333333,-2.53166666666667
Airfield,Thaxted (C),X0TX,0,51.95,0.333333333333333
Airfield,Theale (A),X2TL,1941,51.4280555555556,-1.05777777777778
Airfield,Theddlethorpe (B),X3ZZ,1935,53.3833333333333,0.233333333333333
Airfield,Therfield (C),X0TF,0,52.0166666666667,-0.0666666666666667
Airfield,Thetford (C),X0TH,0,52.4166666666667,0.8
Airfield,Thirsk (A),X5SB,0,54.2308333333333,-1.20916666666667
Airfield,Thirsk (A),X0TK,1932,54.2333333333333,-1.32388888888889
Airfield,Tholthorpe (A),X5TH,1940,54.1047222222222,-1.26222222222222
Airfield,Thornaby (A),X5TB,1928,54.5338888888889,-1.2925
Airfield,Thornaby (B),X0TZ,1912,54.5480555555556,-1.29
Airfield,Thorncote Green (A),X9TG,0,52.1136111111111,-0.318611111111111
Airfield,Thorne (A),X4TD,0,53.6105555555556,-1.13333333333333
Airfield,Thorne (A),EGCP,0,53.6216666666667,-0.9275
Airfield,Thorney Island (A),X2TI,1938,50.8163888888889,-0.92
Airfield,Thorpe Abbots (A),X3TA,1943,52.3841666666667,1.20916666666667
Airfield,Thorpe le Soken (A),X2TS,0,51.8655555555556,1.14416666666667
Airfield,Throwley (C),X0TR,1916,51.2505555555556,0.8525
Airfield,Thruxton (A),EGHO,1941,51.2102777777778,-1.6
Airfield,Thurgarton (C),X0TG,0,53.0377777777778,-0.969444444444444
Airfield,Thurmaston (C),X3TT,0,52.6666666666667,-1.06666666666667
Airfield,Thurrock (A),EGMT,0,51.5375,0.3675
Airfield,Thurso (C),X0TU,0,58.6,-3.46666666666667
Airfield,Tibenham (A),X3TB,1942,52.4566666666667,1.15416666666667
Airfield,Tibenham (A),X3PF,0,52.4530555555556,1.13111111111111
Airfield,Tilstock (A),EGCT,1942,52.9327777777778,-2.65222222222222
Airfield,Tingewick (A),X0TI,0,51.9788888888889,-1.03861111111111
Airfield,Tipnor (C),X0TP,1918,50.8333333333333,-1.1
Airfield,Tiree (A),EGPU,1937,56.4991666666667,-6.86916666666667
Airfield,Tisbury (C),X0TS,0,51.0666666666667,-2.06666666666667
Airfield,Toller (A),X0TB,1918,50.7802777777778,-2.65305555555556
Airfield,Toome (A),X8TM,1943,54.7558333333333,-6.49555555555556
Airfield,Top Farm (A),X2TF,0,52.1227777777778,-0.117777777777778
Airfield,Topcliffe (A),EGXZ,1940,54.2055555555556,-1.38194444444444
Airfield,Torquay (C),X0TQ,0,50.4680555555556,-3.53277777777778
Airfield,Tower Farm (A),X3TF,0,52.2594444444444,-0.655833333333333
Airfield,Townsend (C),X1TD,0,51.45,-1.88333333333333
Airfield,Towyn (A),X7TO,1940,52.5927777777778,-4.09527777777778
Airfield,Trafford Park (C),X4TR,1911,53.45,-2.31666666666667
Airfield,Treligga (A),X2TR,1940,50.6297222222222,-4.765
Airfield,Trenderway Farm (C),X9TF,0,50.35,-4.51666666666667
Airfield,Trenholme Farm (C),X4TH,0,54.4166666666667,-1.3
Airfield,Tresco (A),X0TO,0,49.9502777777778,-6.32944444444444
Airfield,Tresco Heliport (A),EGHT,0,49.9455555555556,-6.33138888888889
Airfield,Trevose Head (C),X0TV,0,50.55,-5.03333333333333
Airfield,Trowbridge (A),X0TW,1932,51.3347222222222,-2.17027777777778
Airfield,Truleigh Farm (A),X2TU,0,50.8980555555556,-0.253611111111111
Airfield,Truro (A),EGHY,0,50.2786111111111,-5.1425
Airfield,Tuddenham (A),X3TD,1943,52.3133333333333,0.573333333333333
Airfield,Turnberry (A),X6TU,1917,55.3244444444444,-4.83
Airfield,Turweston (A),EGBT,1942,52.0394444444444,-1.10472222222222
Airfield,Twatt (A),X6TW,1941,59.0886111111111,-3.28444444444444
Airfield,Twinwood Farm (A),X3TW,1941,52.1833333333333,-0.484722222222222
Airfield,Twycross (A),X9TW,0,52.6430555555556,-1.47166666666667
Airfield,Tydd St Mary (B),X0TY,1916,52.7527777777778,0.177777777777778
Airfield,Tynehead (C),X0TD,1917,55.8166666666667,-2.96666666666667
Airfield,Tynemouth (C),X0TM,1916,55.0166666666667,-1.43333333333333
Airfield,Udny (C),X6UD,0,57.3333333333333,-2.18333333333333
Airfield,Udny Station (B),X0US,1922,57.3055555555556,-2.14888888888889
Airfield,Unst (B),EGPW,0,60.7472222222222,-0.853888888888889
Airfield,Upavon (A),X2UA,1912,51.2866666666667,-1.78333333333333
Airfield,Upfield Farm (A),X7UF,0,51.5519444444444,-2.89527777777778
Airfield,Upottery (A),X2UP,1944,50.8847222222222,-3.15583333333333
Airfield,Upper Harford (A),X2UH,0,51.8888888888889,-1.81694444444444
Airfield,Upper Heyford (A),X2UD,1917,51.9369444444444,-1.2525
Airfield,Upwood (A),X3UP,1918,52.4366666666667,-0.143333333333333
Airfield,Usk (A),X7US,0,51.7194444444444,-2.84805555555556
Airfield,Usworth (A),X5US,1916,54.9163888888889,-1.47083333333333
Airfield,Vallance Byways (B),X2VB,0,51.1527777777778,-0.19
Airfield,Valley (A),EGOV,1941,53.2480555555556,-4.535
Airfield,Voxter Voe (C),X6VV,0,60.4166666666667,-1.35
Airfield,Waddington (A),EGXW,1916,53.1661111111111,-0.523888888888889
Airfield,Wadswick (C),X2WA,0,51.4,-2.2
Airfield,Wainfleet (A),X0ZN,1938,53.0583333333333,0.243611111111111
Airfield,Wakefield (C),X6WK,0,56.8166666666667,-2.53333333333333
Airfield,Waldershare Park (A),X2WP,0,51.1761111111111,1.27833333333333
Airfield,Wallasey Beach (B),X3WZ,0,53.4216666666667,-3.10055555555556
Airfield,Wallingford (A),X0WQ,1932,51.5980555555556,-1.07638888888889
Airfield,Walmer (A),X0WM,1917,51.1969444444444,1.39666666666667
Airfield,Walsall (B),X3WL,0,52.5911111111111,-1.93444444444444
Airfield,Waltham St Lawrence (B),X1WA,0,51.4833333333333,-0.8
Airfield,Walton Hall (A),X2WQ,0,51.7219444444444,0.628055555555555
Airfield,Walton Wood (A),X4WW,0,53.6294444444444,-1.26472222222222
Airfield,Wanborough (A),X2WB,1941,51.5411111111111,-1.68944444444444
Airfield,Wansford (C),X0WJ,0,52.5666666666667,-0.416666666666667
Airfield,Warboys (A),X3WB,1941,52.3941666666667,-0.0975
Airfield,Ware (X),X0WR,0,0,0
Airfield,Warlingham (C),X0WK,0,51.3166666666667,-0.05
Airfield,Warmwell (A),X2WW,1937,50.6955555555556,-2.34777777777778
Airfield,Warton (A),EGNO,1942,53.745,-2.88388888888889
Airfield,Warwick (A),X3WW,1941,52.2686111111111,-1.60638888888889
Airfield,Watchfield (A),X2WT,1940,51.62,-1.65333333333333
Airfield,Watchford Farm (A),X9WF,0,50.9022222222222,-3.09777777777778
Airfield,Water Eaton (C),X9WE,0,51.6405555555556,-1.78472222222222
Airfield,Waterbeach (A),X3WH,1941,52.2808333333333,0.183055555555556
Airfield,Waterloo Sands (B),X0WO,1911,53.4755555555556,-3.04166666666667
Airfield,Wath Head (A),X5WH,1941,54.8177777777778,-3.11111111111111
Airfield,Wattisham (A),EGUW,1939,52.1272222222222,0.955833333333333
Airfield,Watton (A),X3TN,1939,52.5625,0.8625
Airfield,Welford (A),X1WL,1943,51.4672222222222,-1.40027777777778
Airfield,Wellcross Farm (A),X2WF,0,51.06,-0.378055555555556
Airfield,Wellesbourne Mountford (A),EGBW,1941,52.1922222222222,-1.61444444444444
Airfield,Wellingborough (B),X0EH,0,52.3083333333333,-0.666666666666667
Airfield,Wellingore (A),X4WL,1917,53.0783333333333,-0.525
Airfield,Welshpool (A),EGCW,0,52.6294444444444,-3.1525
Airfield,Welton (X),X0WP,0,0,0
Airfield,Wendling (A),X3WD,1942,52.6983333333333,0.844166666666667
Airfield,West Ayton (C),X0WA,1916,54.25,-0.483333333333333
Airfield,West Common (A),X0WC,1915,53.2383333333333,-0.56
Airfield,West Freugh (A),EGOY,1936,54.8530555555556,-4.94305555555556
Airfield,West Hartlepool (A),X5WT,1935,54.6477777777778,-1.21888888888889
Airfield,West Horndon (A),X2WH,0,51.5638888888889,0.355
Airfield,West Malling (A),X1WM,1930,51.2708333333333,0.408611111111111
Airfield,West Raynham (A),X3WR,1939,52.7872222222222,0.741666666666667
Airfield,West Wales (A),EGFA,1940,52.1152777777778,-4.55694444444444
Airfield,Westbury sub Mendip (A),X1WT,0,51.2336111111111,-2.72472222222222
Airfield,Westcott (A),X2WC,1942,51.8472222222222,-0.97
Airfield,Westgate (A),X0WE,1914,51.3858333333333,1.34166666666667
Airfield,Westley (A),X3WE,1932,52.2505555555556,0.680833333333333
Airfield,Weston (B),X2WS,0,50.8858333333333,-1.36611111111111
Airfield,Weston on the Green (A),X1WE,1918,51.8783333333333,-1.22
Airfield,Weston Park (A),X3WP,0,52.6872222222222,-2.28694444444444
Airfield,Weston Super Mare (A),X2WX,1936,51.3386111111111,-2.94055555555556
Airfield,Weston Underwood (A),X3WU,0,52.14,-0.728888888888889
Airfield,Weston Zoyland (A),X2WZ,1926,51.1052777777778,-2.90805555555556
Airfield,Westpole Farm (B),X0WF,1914,51.6472222222222,-0.1425
Airfield,Westray (A),EGEW,0,59.3505555555556,-2.94972222222222
Airfield,Westward Ho (C),X0WH,0,51.05,-4.21666666666667
Airfield,Wethersfield (A),X2WE,1941,51.9738888888889,0.509444444444444
Airfield,Weybourne (C),X1WB,0,52.9416666666667,1.15
Airfield,Whalsay (A),EGEH,0,60.3766666666667,-0.927222222222222
Airfield,Wharf Farm (A),X3WM,0,52.6272222222222,-1.41833333333333
Airfield,Whatfield (B),X3WF,0,52.0666666666667,0.95
Airfield,Wheaton Aston (A),X3WA,1941,52.7322222222222,-2.23416666666667
Airfield,Whitby (C),X5WB,0,54.45,-0.75
Airfield,White Waltham (A),EGLM,1935,51.5008333333333,-0.774444444444444
Airfield,Whiteacre Hall (C),X1WH,0,52.5333333333333,-1.63333333333333
Airfield,Whiteburn (C),X0WI,0,55.8666666666667,-2.38333333333333
Airfield,Whitefield (B),X6WH,1939,56.4936111111111,-3.34722222222222
Airfield,Whiterashes (A),X6WA,0,57.3188888888889,-2.24888888888889
Airfield,Whitley (A),X3WI,1921,52.3825,-1.49027777777778
Airfield,Whitley Bay (B),X0ZP,0,55.0661111111111,-1.46277777777778
Airfield,Whittles (A),X9WH,0,51.5011111111111,-1.03805555555556
Airfield,Wick (A),EGPC,1939,58.4588888888889,-3.09305555555556
Airfield,Wickenby (A),EGNW,1942,53.3127777777778,-0.349722222222222
Airfield,Wig Bay (A),X6WB,0,54.9652777777778,-5.06777777777778
Airfield,Wigsley (A),X4WG,1942,53.2152777777778,-0.725555555555556
Airfield,Wigtown (A),X6WG,1941,54.8522222222222,-4.44277777777778
Airfield,Willian (C),X0WL,0,51.9666666666667,-0.216666666666667
Airfield,Willingham (A),X9WL,0,52.3075,0.0402777777777778
Airfield,Wilsford Down (C),X0WD,0,51.2833333333333,-1.88333333333333
Airfield,Wimbledon (C),X0WB,1914,51.4333333333333,-0.25
Airfield,Wincanton (C),X2WI,0,51.0666666666667,-2.43333333333333
Airfield,Windrush (A),X2WR,1940,51.8025,-1.7325
Airfield,Windrush (B),X2WV,0,51.8044444444444,-1.73777777777778
Airfield,Winfield (A),X6WN,1942,55.7491666666667,-2.16361111111111
Airfield,Wing (A),X2WG,1941,51.9033333333333,-0.754166666666667
Airfield,Wing Bottom (C),X3WG,0,52.6333333333333,-0.633333333333333
Airfield,Wing Farm (A),X9WG,0,51.1633333333333,-2.20861111111111
Airfield,Wingates Moor (C),X0WS,0,55.2333333333333,-1.85
Airfield,Wingland (A),X3WK,0,52.8141666666667,0.113333333333333
Airfield,Winkfield (A),X2WK,1941,51.4461111111111,-0.694444444444444
Airfield,Winkleigh (A),X1WK,1943,50.8672222222222,-3.95944444444444
Airfield,Winkton (A),X2WN,1944,50.7775,-1.76611111111111
Airfield,Winsley (A),X9WS,0,51.3611111111111,-2.28666666666667
Airfield,Winterseugh (C),X6WS,0,55.0166666666667,-3.31666666666667
Airfield,Winterton (C),X0WT,0,53.6666666666667,-0.566666666666667
Airfield,Winthorpe (A),X4WT,1940,53.0975,-0.771111111111111
Airfield,Winwick (A),X9WW,0,52.4138888888889,-0.364722222222222
Airfield,Wisborough Green (C),X0WG,0,51.0166666666667,-0.516666666666667
Airfield,Wisley (A),X2WY,0,51.3066666666667,-0.458888888888889
Airfield,Witchford (A),X3WT,1943,52.3816666666667,0.23
Airfield,Witley (A),X0WX,1932,51.1441666666667,-0.666111111111111
Airfield,Witney (B),X1WY,1918,51.7833333333333,-1.51666666666667
Airfield,Wittering (A),EGXT,1916,52.6127777777778,-0.476666666666667
Airfield,Wittersham (A),X0WV,1918,51.0219444444444,0.688611111111111
Airfield,Woburn Park (A),X1WP,0,51.9886111111111,-0.600277777777778
Airfield,Wolverhampton (A),EGBO,1941,52.5175,-2.25944444444444
Airfield,Wolverhampton (A),X3WV,1938,52.6227777777778,-2.14666666666667
Airfield,Wombleton (A),X5WM,1943,54.2330555555556,-0.97
Airfield,Wombwell (C),X0WW,0,53.5247222222222,-1.37638888888889
Airfield,Wooburn (A),X1WO,0,51.5763888888889,-0.671388888888889
Airfield,Woodbridge  (A),X3WJ,1943,52.09,1.40666666666667
Airfield,Woodchurch (A),X9WC,0,51.1,0.778888888888889
Airfield,Woodchurch (A),X2WU,1943,51.0919444444444,0.780833333333333
Airfield,Woodhall Spa (A),X4WS,1942,53.1352777777778,-0.190833333333333
Airfield,Woodham Mortimer (A),X0WU,1916,51.7044444444444,0.625
Airfield,Woodhaven (B),X6WO,1942,56.4380555555556,-2.94527777777778
Airfield,Woodlands Farm (C),X9WD,0,50.4333333333333,-4.81666666666667
Airfield,Woodley (A),X2WD,1935,51.4536111111111,-0.884444444444444
Airfield,Woodvale (A),EGOW,1941,53.5822222222222,-3.05666666666667
Airfield,Woolfox Lodge (A),X3WX,1940,52.7086111111111,-0.578055555555556
Airfield,Woolston (A),X2WL,1913,50.8994444444444,-1.38277777777778
Airfield,Woonton (C),X3WN,0,52.16,-2.94305555555556
Airfield,Worcester (A),X3WO,1936,52.2163888888889,-2.20916666666667
Airfield,Workington (C),X4WO,0,54.6166666666667,-3.51666666666667
Airfield,Worksop (A),X4WK,1943,53.3266666666667,-1.06416666666667
Airfield,Wormingford (A),X2WO,1916,51.9402777777778,0.792222222222222
Airfield,Wormwood Scrubs  (A),X0ZR,0,51.5222222222222,-0.235
Airfield,Worthy Down (A),X1WD,1918,51.1138888888889,-1.33222222222222
Airfield,Wratting Common (A),X3WC,1943,52.1252777777778,0.401944444444444
Airfield,Wrexham (A),EGCE,1941,53.0658333333333,-2.95277777777778
Airfield,Wrexham (B),X0XH,0,53.05,-3.00611111111111
Airfield,Wroughton (A),X2RN,1940,51.5066666666667,-1.80166666666667
Airfield,Wycombe Air Park (A),EGTB,1939,51.6116666666667,-0.808333333333333
Airfield,Wye (C),X0WY,1916,51.2,0.933333333333333
Airfield,Wymeswold (A),X3WY,1942,52.7947222222222,-1.13194444444444
Airfield,Wythenshawe (C),X4WY,1929,53.4166666666667,-2.28333333333333
Airfield,Wyton (A),EGUY,1937,52.3569444444444,-0.107777777777778
Airfield,Yarnbury Castle (C),X0YC,0,51.1666666666667,-1.95
Airfield,Yate (B),X2YT,0,51.545,-2.42055555555556
Airfield,Yatesbury (A),X2YB,1917,51.4363888888889,-1.9125
Airfield,Yearby (A),X5YB,0,54.5847222222222,-1.06972222222222
Airfield,Yeatsall Farm (A),X3YF,0,52.8191666666667,-1.89972222222222
Airfield,Yelling (C),X0YL,0,52.25,-0.15
Airfield,Yeovil (A),EGHG,0,50.94,-2.65861111111111
Airfield,Yeovilton (A),EGDY,1940,51.0083333333333,-2.64527777777778
Airfield,York (A),X4YR,1942,53.9483333333333,-1.18361111111111
Airfield,York (A),X4YM,1942,53.8788888888889,-1.12416666666667
Airfield,York (A),X4YK,1936,53.9875,-1.10472222222222
Airfield,York (B),++++,0,53.9566666666667,-1.07722222222222
Airfield,Yoxford (C),X0YX,0,52.2666666666667,1.51666666666667
Airfield,Zeals (A),X2ZL,1942,51.0930555555556,-2.31472222222222
